ec5_uuid,created_at,uploaded_at,title,lat_1_GPS,long_1_GPS,accuracy_1_GPS,UTM_Northing_1_GPS,UTM_Easting_1_GPS,UTM_Zone_1_GPS,2_Panel_trap_number,3_Males_Trapped,4_Females_trapped,5_Note
69bdb5be-50e6-4e56-b5c1-d5ff71784060,2019-07-30T23:38:18.180Z,2019-07-31T00:42:31.000Z,69bdb5be-50e6-4e56-b5c1-d5ff71784060,13.411599,144.734632,24,1483778,254694,55P,025,2,0,
e4489ca3-87e6-47c7-9bba-0ecc95018f11,2019-07-30T23:36:43.633Z,2019-07-31T00:42:30.000Z,e4489ca3-87e6-47c7-9bba-0ecc95018f11,13.412212,144.734415,9,1483846,254671,55P,024,0,0,
d9201e01-1942-4f1e-9a5d-174971d4888f,2019-07-30T23:35:40.555Z,2019-07-31T00:42:28.000Z,d9201e01-1942-4f1e-9a5d-174971d4888f,13.412698,144.733832,14,1483901,254608,55P,023,0,1,
e8fecdaf-76f5-4d45-940c-d101bc6a8949,2019-07-30T23:35:14.290Z,2019-07-31T00:51:21.000Z,e8fecdaf-76f5-4d45-940c-d101bc6a8949,13.413025,144.733599,3,1483937,254583,55P,022,3,0,
94ae323c-eea7-44f8-8f09-60792c74e6a4,2019-07-30T23:34:25.220Z,2019-07-31T00:42:25.000Z,94ae323c-eea7-44f8-8f09-60792c74e6a4,13.413558,144.73349,6,1483996,254572,55P,021,2,1,
41351083-12ef-4444-9858-d51213ba322e,2019-07-30T23:33:03.877Z,2019-07-31T00:42:23.000Z,41351083-12ef-4444-9858-d51213ba322e,13.414008,144.733276,19,1484046,254549,55P,020,0,0,
37a6c0b7-b75e-426c-86cd-b69d2abd811b,2019-07-30T23:32:23.989Z,2019-07-31T00:42:21.000Z,37a6c0b7-b75e-426c-86cd-b69d2abd811b,13.414526,144.733053,20,1484104,254526,55P,019,0,1,
30e721b7-a74d-42f5-91c5-617009010b5b,2019-07-30T23:20:48.515Z,2019-07-31T00:42:20.000Z,30e721b7-a74d-42f5-91c5-617009010b5b,13.405348,144.740569,13,1483081,255330,55P,018,0,0,
9e7b516c-94bc-408d-8a6c-0854167385d0,2019-07-30T23:19:07.090Z,2019-07-31T00:42:18.000Z,9e7b516c-94bc-408d-8a6c-0854167385d0,13.40599,144.740721,6,1483152,255348,55P,017,0,0,
379f8410-1366-480d-a31c-d8468bf838d8,2019-07-30T23:16:49.515Z,2019-07-31T00:42:16.000Z,379f8410-1366-480d-a31c-d8468bf838d8,13.406021,144.740711,8,1483155,255347,55P,016,1,0,
c3f18933-9e7a-4fbf-bb60-5944f9986de1,2019-07-30T23:12:33.979Z,2019-07-31T00:42:15.000Z,c3f18933-9e7a-4fbf-bb60-5944f9986de1,13.406547,144.740711,10,1483213,255347,55P,015,0,0,
1f7c1b89-4222-4f78-85d7-d30a9d917053,2019-07-30T23:11:08.378Z,2019-07-31T00:42:13.000Z,1f7c1b89-4222-4f78-85d7-d30a9d917053,13.407017,144.740419,16,1483266,255316,55P,014,1,5,
87370c64-da16-43eb-ad2a-812d9c1cf2a1,2019-07-30T23:09:36.250Z,2019-07-31T00:42:12.000Z,87370c64-da16-43eb-ad2a-812d9c1cf2a1,13.407306,144.73988,16,1483298,255258,55P,013,0,0,
10c652b1-a973-45ea-8620-1fde78adc0b6,2019-07-30T23:08:29.158Z,2019-07-31T00:42:10.000Z,10c652b1-a973-45ea-8620-1fde78adc0b6,13.407739,144.740358,10,1483346,255310,55P,012,2,0,
89cd3223-dfd0-423b-bc6f-efc5871d6a27,2019-07-30T23:07:45.327Z,2019-07-31T00:42:08.000Z,89cd3223-dfd0-423b-bc6f-efc5871d6a27,13.408235,144.740257,14,1483401,255300,55P,011,0,0,
e1528bd0-c087-456f-b4a3-519ddc48efbb,2019-07-30T23:06:46.923Z,2019-07-31T00:42:06.000Z,e1528bd0-c087-456f-b4a3-519ddc48efbb,13.408691,144.740103,12,1483451,255283,55P,010,1,0,
dca59275-edff-467e-b078-f729237a6027,2019-07-30T23:04:22.828Z,2019-07-31T00:42:05.000Z,dca59275-edff-467e-b078-f729237a6027,13.409106,144.739789,10,1483497,255250,55P,009,1,3,
1170c377-f2a5-4f7d-a1f4-987776580a62,2019-07-30T22:57:45.631Z,2019-07-31T00:42:03.000Z,1170c377-f2a5-4f7d-a1f4-987776580a62,13.411246,144.7416,9,1483732,255448,55P,008,0,0,
2c728b00-681c-4d4b-ad0c-fb0b3671e5c3,2019-07-30T22:56:54.350Z,2019-07-31T00:42:01.000Z,2c728b00-681c-4d4b-ad0c-fb0b3671e5c3,13.411463,144.74098,9,1483757,255381,55P,007,1,0,
10f54ce9-7c84-4c1a-ac49-2b242ff0cdba,2019-07-30T22:56:02.541Z,2019-07-31T00:42:00.000Z,10f54ce9-7c84-4c1a-ac49-2b242ff0cdba,13.412309,144.740271,5,1483851,255305,55P,006,0,1,
5d931625-ed6a-4d36-8f30-8c7c669cb3d5,2019-07-30T22:54:35.199Z,2019-07-31T00:41:58.000Z,5d931625-ed6a-4d36-8f30-8c7c669cb3d5,13.412558,144.739764,5,1483879,255251,55P,005,0,2,
4b65e29d-91b4-49cd-8725-81d85f61055d,2019-07-30T22:53:33.871Z,2019-07-31T00:41:56.000Z,4b65e29d-91b4-49cd-8725-81d85f61055d,13.412548,144.739748,7,1483878,255249,55P,004,1,1,
ca23715f-a7b4-4c65-b0a9-a8764ab99fdf,2019-07-30T22:52:25.642Z,2019-07-31T00:41:55.000Z,ca23715f-a7b4-4c65-b0a9-a8764ab99fdf,13.413438,144.739312,3,1483977,255202,55P,003,1,3,
b3e7d24a-2800-400b-a638-24450b3eef9a,2019-07-30T22:50:45.265Z,2019-07-31T00:41:53.000Z,b3e7d24a-2800-400b-a638-24450b3eef9a,13.413465,144.739332,8,1483980,255205,55P,002,4,1,
802c5437-73e9-4ee2-8085-4b57a52b94be,2019-07-30T22:48:24.909Z,2019-07-31T00:41:51.000Z,802c5437-73e9-4ee2-8085-4b57a52b94be,13.413873,144.738909,7,1484026,255159,55P,001,2,1,
fcfb5853-76d3-4afe-aa19-4761c30fde67,2019-07-24T00:24:44.882Z,2019-07-24T00:56:14.000Z,fcfb5853-76d3-4afe-aa19-4761c30fde67,13.416953,144.745821,6,1484360,255911,55P,040,0,1,
c7e07080-25a5-4448-b117-51abbb4b6865,2019-07-24T00:23:59.180Z,2019-07-24T00:56:13.000Z,c7e07080-25a5-4448-b117-51abbb4b6865,13.417274,144.745355,42,1484396,255861,55P,039,0,0,
f8b1e6cc-8589-4559-b828-9f9e5d2e926f,2019-07-24T00:21:41.953Z,2019-07-24T00:56:11.000Z,f8b1e6cc-8589-4559-b828-9f9e5d2e926f,13.417657,144.744891,41,1484439,255811,55P,038,1,3,
8cef99a1-88a0-4eb1-8d9a-8be767bd0044,2019-07-24T00:19:27.346Z,2019-07-24T00:56:10.000Z,8cef99a1-88a0-4eb1-8d9a-8be767bd0044,13.417787,144.744278,24,1484454,255745,55P,037,2,1,
e4fad5ac-0e3c-49fd-a682-f43b5ab1d2b5,2019-07-24T00:17:21.906Z,2019-07-24T00:56:08.000Z,e4fad5ac-0e3c-49fd-a682-f43b5ab1d2b5,13.417934,144.74373,16,1484470,255686,55P,036,1,0,
90e61aed-54d3-4311-86c4-134a743a50cc,2019-07-24T00:15:48.138Z,2019-07-24T00:56:07.000Z,90e61aed-54d3-4311-86c4-134a743a50cc,13.417605,144.743232,22,1484435,255631,55P,035,0,0,
b3beb64d-4130-4b00-b68d-d9fff8879214,2019-07-24T00:14:14.430Z,2019-07-24T00:56:05.000Z,b3beb64d-4130-4b00-b68d-d9fff8879214,13.41712,144.742933,23,1484381,255599,55P,034,0,4,
a6555ab7-b70a-4367-85fc-dc103756baa2,2019-07-24T00:12:47.012Z,2019-07-24T00:56:03.000Z,a6555ab7-b70a-4367-85fc-dc103756baa2,13.416764,144.742507,22,1484342,255552,55P,033,2,1,
28d367e1-afcf-4326-a880-dbc021b7785d,2019-07-24T00:11:23.906Z,2019-07-24T00:56:02.000Z,28d367e1-afcf-4326-a880-dbc021b7785d,13.416188,144.742061,7,1484279,255503,55P,032,2,0,
1a49e789-0c71-4729-9e4d-539e50bc3439,2019-07-24T00:10:02.393Z,2019-07-24T00:56:00.000Z,1a49e789-0c71-4729-9e4d-539e50bc3439,13.415425,144.742384,5,1484194,255537,55P,031,0,2,
0ac34712-4f14-4a7d-b614-ab3156b98db1,2019-07-24T00:01:48.715Z,2019-07-24T00:55:59.000Z,0ac34712-4f14-4a7d-b614-ab3156b98db1,13.411055,144.737052,26,1483716,254955,55P,030,2,0,
cb7b62f3-34c6-416c-b7ee-5e811e791961,2019-07-24T00:00:15.466Z,2019-07-24T00:55:41.000Z,cb7b62f3-34c6-416c-b7ee-5e811e791961,13.410598,144.736702,24,1483666,254917,55P,029,1,0,
3bc57573-69b0-40bc-93ea-e29439988aec,2019-07-23T23:58:44.699Z,2019-07-24T00:55:38.000Z,3bc57573-69b0-40bc-93ea-e29439988aec,13.410664,144.736081,15,1483673,254850,55P,028,0,1,
f8dcd4a4-b8da-4385-9f09-cb17b0aea20d,2019-07-23T23:57:21.292Z,2019-07-24T00:55:37.000Z,f8dcd4a4-b8da-4385-9f09-cb17b0aea20d,13.410888,144.735627,11,1483699,254801,55P,027,0,1,
0f493271-0361-4952-9c7c-ed1840b160cf,2019-07-23T23:55:53.129Z,2019-07-24T00:55:35.000Z,0f493271-0361-4952-9c7c-ed1840b160cf,13.411365,144.735185,30,1483752,254753,55P,026,1,0,
0bdb5967-2db7-41c1-b59a-c85187f5c491,2019-07-23T23:54:38.276Z,2019-07-24T00:55:34.000Z,0bdb5967-2db7-41c1-b59a-c85187f5c491,13.411613,144.734569,29,1483780,254687,55P,025,4,0,
fc243768-2475-4e89-929b-4f954800ce39,2019-07-23T23:52:53.900Z,2019-07-24T00:55:32.000Z,fc243768-2475-4e89-929b-4f954800ce39,13.4122,144.734427,25,1483845,254672,55P,024,0,0,
39207bec-9709-46f2-8140-6cbfebd16dd9,2019-07-23T23:39:01.293Z,2019-07-24T00:55:31.000Z,39207bec-9709-46f2-8140-6cbfebd16dd9,13.412638,144.733963,20,1483894,254622,55P,023,0,0,
ccfd535e-544b-4da3-9b59-ef816ae94278,2019-07-23T23:37:54.136Z,2019-07-24T00:55:28.000Z,ccfd535e-544b-4da3-9b59-ef816ae94278,13.413016,144.73363,9,1483936,254587,55P,022,0,2,
9bc88ac4-a98c-4f5e-b9f9-8c2daf1c46e0,2019-07-23T23:36:22.846Z,2019-07-24T00:55:26.000Z,9bc88ac4-a98c-4f5e-b9f9-8c2daf1c46e0,13.413555,144.733506,21,1483996,254574,55P,021,4,1,
8b15f0fb-1168-4a35-b42b-5a8a867283c3,2019-07-23T23:34:58.865Z,2019-07-24T00:55:23.000Z,8b15f0fb-1168-4a35-b42b-5a8a867283c3,13.414007,144.733303,21,1484046,254552,55P,020,3,1,
afdf8c50-981a-459b-86ef-c499ff49e311,2019-07-23T23:33:46.646Z,2019-07-24T00:55:21.000Z,afdf8c50-981a-459b-86ef-c499ff49e311,13.414548,144.733005,18,1484106,254520,55P,019,0,1,
0eb66bda-1377-4f3b-80b1-e41420b26e08,2019-07-23T23:20:20.740Z,2019-07-24T00:55:20.000Z,0eb66bda-1377-4f3b-80b1-e41420b26e08,13.405211,144.74064,5,1483065,255338,55P,018,1,1,
9f676c43-93e7-4859-861e-5aa2b1375260,2019-07-23T23:17:00.456Z,2019-07-24T00:55:18.000Z,9f676c43-93e7-4859-861e-5aa2b1375260,13.40522,144.74069,10,1483066,255343,55P,017,0,3,
79334fee-9087-497b-8887-44ae5cbe99cd,2019-07-23T23:15:01.720Z,2019-07-24T00:55:16.000Z,79334fee-9087-497b-8887-44ae5cbe99cd,13.406529,144.740692,16,1483211,255345,55P,016,1,0,
f1e2dfbf-558f-44a9-8aec-e27a11dbc4e6,2019-07-23T23:11:55.680Z,2019-07-24T00:55:15.000Z,f1e2dfbf-558f-44a9-8aec-e27a11dbc4e6,13.406535,144.740765,14,1483212,255353,55P,015,2,0,
2d1e8193-0b79-465b-94fe-76d0fbbf9ec4,2019-07-23T23:09:42.047Z,2019-07-24T00:55:13.000Z,2d1e8193-0b79-465b-94fe-76d0fbbf9ec4,13.407169,144.740481,17,1483282,255323,55P,014,0,1,
caa43c7b-db55-4664-bf12-6f1496b0ce22,2019-07-23T23:07:28.551Z,2019-07-24T00:55:12.000Z,caa43c7b-db55-4664-bf12-6f1496b0ce22,13.407373,144.739972,13,1483305,255268,55P,013,0,1,
a1fb5f51-05a3-4a00-bfa2-43ffefab25ba,2019-07-23T23:06:07.530Z,2019-07-24T00:55:10.000Z,a1fb5f51-05a3-4a00-bfa2-43ffefab25ba,13.407726,144.740395,11,1483344,255314,55P,012,0,0,
aee46076-8969-4a74-8c0e-f3bdfd226c5b,2019-07-23T23:04:14.627Z,2019-07-24T00:55:09.000Z,aee46076-8969-4a74-8c0e-f3bdfd226c5b,13.408244,144.740326,10,1483401,255307,55P,011,1,0,
b6b53def-afbf-4de8-97ae-91eead56e3fb,2019-07-23T23:01:36.683Z,2019-07-24T00:55:07.000Z,b6b53def-afbf-4de8-97ae-91eead56e3fb,13.40869,144.740152,8,1483451,255289,55P,010,0,1,
0a6d2a2d-03ae-49b1-8eed-8dd1c3222fa0,2019-07-23T22:56:41.069Z,2019-07-24T00:55:06.000Z,0a6d2a2d-03ae-49b1-8eed-8dd1c3222fa0,13.409069,144.739838,9,1483493,255255,55P,009,1,0,
2bbda75f-ba94-4b2a-864b-e841a8d55136,2019-07-23T22:47:56.317Z,2019-07-24T00:55:04.000Z,2bbda75f-ba94-4b2a-864b-e841a8d55136,13.411474,144.741026,7,1483758,255386,55P,008,1,3,
3dc071e9-9c56-48c8-be87-f9031a32b656,2019-07-23T22:46:37.614Z,2019-07-24T00:55:00.000Z,3dc071e9-9c56-48c8-be87-f9031a32b656,13.411474,144.74101,6,1483758,255384,55P,007,0,1,
dbf7f2a4-0ea8-4d3b-8831-55b3002e1d3f,2019-07-23T22:45:38.291Z,2019-07-24T00:54:59.000Z,dbf7f2a4-0ea8-4d3b-8831-55b3002e1d3f,13.411896,144.740641,9,1483805,255345,55P,006,0,1,
70089403-d46e-4c1e-b203-4f8f67275b2e,2019-07-23T22:43:20.335Z,2019-07-24T00:54:57.000Z,70089403-d46e-4c1e-b203-4f8f67275b2e,13.412293,144.740265,7,1483850,255305,55P,005,0,0,
1f9401a1-fe0a-4803-b622-daab1a897242,2019-07-23T22:41:59.943Z,2019-07-24T00:54:56.000Z,1f9401a1-fe0a-4803-b622-daab1a897242,13.412896,144.739511,5,1483917,255224,55P,004,1,0,
0c761962-f829-4939-887d-52e67d55981c,2019-07-23T22:40:55.646Z,2019-07-24T00:54:54.000Z,0c761962-f829-4939-887d-52e67d55981c,13.413468,144.739389,4,1483980,255211,55P,003,1,3,
8d9df3c0-9eb5-4605-acc5-6f62415072e2,2019-07-23T22:38:17.168Z,2019-07-24T00:54:52.000Z,8d9df3c0-9eb5-4605-acc5-6f62415072e2,13.413488,144.739379,8,1483983,255210,55P,002,2,1,
a35331c7-b830-4b14-a8ec-504eed9c63b3,2019-07-23T22:35:02.559Z,2019-07-24T00:54:51.000Z,a35331c7-b830-4b14-a8ec-504eed9c63b3,13.41387,144.738904,4,1484025,255159,55P,001,3,0,
8e106526-e592-465b-b861-35b29a86d4db,2019-07-17T01:36:07.611Z,2019-07-17T02:12:21.000Z,8e106526-e592-465b-b861-35b29a86d4db,13.417007,144.745795,8,1484366,255908,55P,040,1,1,
81c8363f-a82f-4c86-bc06-c3fdfa990fc7,2019-07-17T01:34:13.602Z,2019-07-17T02:12:17.000Z,81c8363f-a82f-4c86-bc06-c3fdfa990fc7,13.417246,144.745424,4,1484393,255868,55P,039,2,0,
1b6cd074-ed29-4e12-8bb3-42c041e2c44a,2019-07-17T01:32:40.622Z,2019-07-17T02:12:16.000Z,1b6cd074-ed29-4e12-8bb3-42c041e2c44a,13.4178,144.744321,10,1484455,255750,55P,038,1,2,
475fcd67-acc2-4540-bd5b-6f828f76f32c,2019-07-17T01:31:02.967Z,2019-07-17T02:12:19.000Z,475fcd67-acc2-4540-bd5b-6f828f76f32c,13.417878,144.744306,13,1484464,255748,55P,037,0,4,
37554800-b6f7-41c9-b49b-1f2133b42b68,2019-07-17T01:29:01.842Z,2019-07-17T02:12:14.000Z,37554800-b6f7-41c9-b49b-1f2133b42b68,13.417613,144.743239,4,1484435,255632,55P,036,0,0,
cdc42943-83e0-4ed0-aa75-a53a1fe1974f,2019-07-17T01:27:21.618Z,2019-07-17T02:12:13.000Z,cdc42943-83e0-4ed0-aa75-a53a1fe1974f,13.417596,144.743206,5,1484434,255629,55P,035,0,1,
4201e102-dfc1-4410-9963-d0cf50913aae,2019-07-17T01:25:54.850Z,2019-07-17T02:12:11.000Z,4201e102-dfc1-4410-9963-d0cf50913aae,13.417076,144.742909,20,1484376,255596,55P,034,3,2,
6019471a-d03e-4fe4-851e-4f5b8c14818d,2019-07-17T01:23:51.568Z,2019-07-17T02:12:10.000Z,6019471a-d03e-4fe4-851e-4f5b8c14818d,13.416764,144.742723,26,1484342,255575,55P,033,2,1,
1d6a60a1-1978-4600-8527-4263f612b5b3,2019-07-17T01:20:55.794Z,2019-07-17T02:12:08.000Z,1d6a60a1-1978-4600-8527-4263f612b5b3,13.416187,144.742108,12,1484279,255508,55P,032,1,1,
c8198301-17f8-4f6b-80b5-1044f461a4ea,2019-07-17T01:17:50.274Z,2019-07-17T02:12:06.000Z,c8198301-17f8-4f6b-80b5-1044f461a4ea,13.415504,144.742477,47,1484203,255547,55P,031,1,2,
8c4e662a-e0da-461c-bd52-5e5d8f7ada83,2019-07-17T01:06:00.577Z,2019-07-17T02:12:05.000Z,8c4e662a-e0da-461c-bd52-5e5d8f7ada83,13.411052,144.737128,7,1483715,254963,55P,030,2,1,
4c064298-cdb0-45a2-97b4-5781a9eae172,2019-07-17T01:03:56.142Z,2019-07-17T02:12:03.000Z,4c064298-cdb0-45a2-97b4-5781a9eae172,13.410537,144.736671,5,1483659,254913,55P,029,0,1,
0580b9a9-dae3-4eb8-952b-644e15bcf52d,2019-07-17T01:00:10.914Z,2019-07-17T02:12:02.000Z,0580b9a9-dae3-4eb8-952b-644e15bcf52d,13.410657,144.736079,4,1483673,254849,55P,028,0,1,
74f3203a-f1a5-45e5-a3a3-8b8c8ab1cf8e,2019-07-17T00:59:31.803Z,2019-07-17T02:12:00.000Z,74f3203a-f1a5-45e5-a3a3-8b8c8ab1cf8e,13.410928,144.735551,5,1483703,254792,55P,027,0,1,
71171a9d-ab22-4eed-aa05-831346606848,2019-07-17T00:57:13.681Z,2019-07-17T02:11:59.000Z,71171a9d-ab22-4eed-aa05-831346606848,13.411247,144.735068,27,1483739,254740,55P,026,0,0,
92adb263-098c-4961-b760-3a3096c8703a,2019-07-17T00:55:15.258Z,2019-07-17T02:11:57.000Z,92adb263-098c-4961-b760-3a3096c8703a,13.411633,144.734562,13,1483782,254686,55P,025,2,2,
f42581d6-f569-4c80-9ae6-d2c0c0e76b28,2019-07-17T00:52:49.173Z,2019-07-17T02:11:55.000Z,f42581d6-f569-4c80-9ae6-d2c0c0e76b28,13.412286,144.734439,32,1483855,254673,55P,024,2,0,
15feb870-11ce-4dce-88d0-3f9ea45b30ee,2019-07-17T00:51:40.225Z,2019-07-17T02:11:54.000Z,15feb870-11ce-4dce-88d0-3f9ea45b30ee,13.412662,144.733913,5,1483897,254617,55P,023,0,1,
e72eb878-ff64-46ea-9cec-6b6095e4c7a8,2019-07-17T00:49:26.239Z,2019-07-17T02:11:52.000Z,e72eb878-ff64-46ea-9cec-6b6095e4c7a8,13.41304,144.733597,27,1483939,254583,55P,022,1,0,
de053ca2-14d5-4ba7-b030-3e0f778829d0,2019-07-17T00:48:33.216Z,2019-07-17T02:11:51.000Z,de053ca2-14d5-4ba7-b030-3e0f778829d0,13.413599,144.73344,4,1484001,254567,55P,021,5,0,
7d2da6d3-b30d-47dc-b00d-b578825953a3,2019-07-17T00:46:28.191Z,2019-07-17T02:11:49.000Z,7d2da6d3-b30d-47dc-b00d-b578825953a3,13.414114,144.733256,11,1484058,254547,55P,020,1,2,
9d9a6563-2c29-4498-8392-dedf8425fb3e,2019-07-17T00:45:29.901Z,2019-07-17T02:11:48.000Z,9d9a6563-2c29-4498-8392-dedf8425fb3e,13.414532,144.732991,9,1484105,254519,55P,019,1,0,
b716cdcd-6609-4b04-b6c9-fbebb6999149,2019-07-17T00:36:02.301Z,2019-07-17T02:11:46.000Z,b716cdcd-6609-4b04-b6c9-fbebb6999149,13.404999,144.740823,15,1483042,255358,55P,018,0,2,
208b1615-56fd-433a-8a18-3ca9194a9411,2019-07-17T00:34:38.266Z,2019-07-17T02:11:45.000Z,208b1615-56fd-433a-8a18-3ca9194a9411,13.405227,144.740648,13,1483067,255339,55P,017,1,2,
6d3f6891-dbd1-4728-b89f-3930e42c75dc,2019-07-17T00:32:09.535Z,2019-07-17T02:11:43.000Z,6d3f6891-dbd1-4728-b89f-3930e42c75dc,13.40657,144.740725,4,1483216,255349,55P,016,0,0,
72b79154-4469-4bbb-ab90-436feb04b2cb,2019-07-17T00:30:00.938Z,2019-07-17T01:46:44.000Z,72b79154-4469-4bbb-ab90-436feb04b2cb,13.406664,144.740685,11,1483226,255344,55P,015,1,2,
193a43a6-ba80-4f20-abd1-53aeec1d5eec,2019-07-17T00:28:15.732Z,2019-07-17T01:46:42.000Z,193a43a6-ba80-4f20-abd1-53aeec1d5eec,13.407385,144.739851,6,1483307,255255,55P,014,0,0,
193afd70-b8fb-407f-acae-9c0d4545a904,2019-07-17T00:24:51.288Z,2019-07-17T01:46:41.000Z,193afd70-b8fb-407f-acae-9c0d4545a904,13.40772,144.740396,5,1483343,255314,55P,013,0,1,
a4ff4437-c894-4558-bece-9f35b7d0c05b,2019-07-17T00:21:45.285Z,2019-07-17T01:46:39.000Z,a4ff4437-c894-4558-bece-9f35b7d0c05b,13.407853,144.740262,11,1483358,255300,55P,012,0,0,
08680aa5-38b9-41df-9596-f7e25f1e7b65,2019-07-17T00:20:09.215Z,2019-07-17T01:46:37.000Z,08680aa5-38b9-41df-9596-f7e25f1e7b65,13.408254,144.740236,11,1483403,255297,55P,011,0,0,
8a207273-bac6-4827-bb03-f4afc2f3312a,2019-07-17T00:19:32.140Z,2019-07-17T01:46:35.000Z,8a207273-bac6-4827-bb03-f4afc2f3312a,13.409121,144.73984,5,1483499,255255,55P,010,0,0,
0d231f10-e605-4b8c-ab1b-e2d04aadf958,2019-07-17T00:14:35.319Z,2019-07-17T01:46:34.000Z,0d231f10-e605-4b8c-ab1b-e2d04aadf958,13.411272,144.741552,5,1483735,255443,55P,009,1,0,
b0e4f8ba-d748-4fcc-ad18-b9b8869568f7,2019-07-17T00:07:03.348Z,2019-07-17T01:44:51.000Z,b0e4f8ba-d748-4fcc-ad18-b9b8869568f7,13.411295,144.74154,13,1483738,255442,55P,008,3,2,
a8ca328e-9554-491d-a0b9-87e7d9b8c975,2019-07-17T00:05:24.369Z,2019-07-17T01:44:50.000Z,a8ca328e-9554-491d-a0b9-87e7d9b8c975,13.411716,144.740738,8,1483785,255355,55P,007,2,1,
c4061247-76f4-4be0-b5f4-3390e0d4e0ff,2019-07-17T00:03:34.879Z,2019-07-17T01:44:48.000Z,c4061247-76f4-4be0-b5f4-3390e0d4e0ff,13.412275,144.740272,4,1483848,255305,55P,006,0,1,"Changed lure"
86301a21-593d-4d00-86b8-dc553c9b12aa,2019-07-17T00:01:34.073Z,2019-07-17T01:44:47.000Z,86301a21-593d-4d00-86b8-dc553c9b12aa,13.412586,144.739778,4,1483882,255252,55P,005,1,1,
a0274cb2-4ff0-4d47-8da2-bdefce64856b,2019-07-16T23:59:36.916Z,2019-07-17T01:44:45.000Z,a0274cb2-4ff0-4d47-8da2-bdefce64856b,13.412941,144.739516,4,1483922,255224,55P,004,5,4,
07fab7de-d31e-4eb9-8f77-a5406ddda1cf,2019-07-16T23:57:57.330Z,2019-07-17T01:44:43.000Z,07fab7de-d31e-4eb9-8f77-a5406ddda1cf,13.412836,144.73953,5,1483910,255226,55P,003,2,0,"Changed lure"
8b18a411-1710-4355-81af-ad0c2a933ef1,2019-07-16T23:54:35.732Z,2019-07-17T01:44:42.000Z,8b18a411-1710-4355-81af-ad0c2a933ef1,13.413491,144.739389,9,1483983,255211,55P,002,0,3,
3a49ede5-bf0f-4979-ab54-9068c858415f,2019-07-16T23:53:53.505Z,2019-07-17T01:44:40.000Z,3a49ede5-bf0f-4979-ab54-9068c858415f,13.413849,144.738916,4,1484023,255160,55P,001,2,2,
e4c61ef4-be8c-4d8e-aa1b-accba7c821a5,2019-07-10T00:59:16.898Z,2019-07-10T06:02:35.000Z,e4c61ef4-be8c-4d8e-aa1b-accba7c821a5,13.413689,144.73281,8,1484011,254498,55P,019,2,5,
0b6b5bee-9e0a-49a1-9517-c82a05c8ae0f,2019-07-10T00:57:25.437Z,2019-07-10T06:02:34.000Z,0b6b5bee-9e0a-49a1-9517-c82a05c8ae0f,13.412773,144.732918,28,1483910,254509,55P,020,1,2,
44dedd80-c9e8-45ac-884f-d7971b8a3dbe,2019-07-10T00:55:52.072Z,2019-07-10T06:02:32.000Z,44dedd80-c9e8-45ac-884f-d7971b8a3dbe,13.412097,144.733026,4,1483835,254520,55P,021,1,0,
b371e588-46b6-4f5d-bd2f-da0ba365abb2,2019-07-10T00:54:59.409Z,2019-07-10T06:02:30.000Z,b371e588-46b6-4f5d-bd2f-da0ba365abb2,13.411672,144.733209,4,1483788,254540,55P,022,0,3,
60fd2bb8-d740-4da8-9e72-14affecdb4f8,2019-07-10T00:53:55.038Z,2019-07-10T06:02:29.000Z,60fd2bb8-d740-4da8-9e72-14affecdb4f8,13.411518,144.733268,6,1483771,254546,55P,023,0,0,
450d1a46-4c0d-4d22-bd97-aa3f2ddfaad1,2019-07-10T00:52:59.304Z,2019-07-10T06:02:27.000Z,450d1a46-4c0d-4d22-bd97-aa3f2ddfaad1,,,,,,,024,0,3,
d9e16fc6-a365-4c15-b60e-5563d69e7ed7,2019-07-10T00:46:25.637Z,2019-07-10T06:02:26.000Z,d9e16fc6-a365-4c15-b60e-5563d69e7ed7,,,,,,,018,0,1,
00da2d7b-0652-4371-bacf-672636bcfc4d,2019-07-10T00:45:09.971Z,2019-07-10T06:02:24.000Z,00da2d7b-0652-4371-bacf-672636bcfc4d,,,,,,,017,1,0,
793228d7-0b95-403b-8410-14d019c39c71,2019-07-10T00:43:58.411Z,2019-07-10T06:02:23.000Z,793228d7-0b95-403b-8410-14d019c39c71,13.406062,144.740818,6,1483159,255358,55P,016,0,1,
7b8ef23c-5de2-44e5-a53b-c2177b377c91,2019-07-10T00:42:39.460Z,2019-07-10T06:02:21.000Z,7b8ef23c-5de2-44e5-a53b-c2177b377c91,13.406991,144.740402,6,1483263,255314,55P,015,1,1,
8d28493d-87f5-4ec9-8b3e-bf06e765dd76,2019-07-10T00:41:31.581Z,2019-07-10T06:02:20.000Z,8d28493d-87f5-4ec9-8b3e-bf06e765dd76,13.407152,144.740097,5,1483281,255281,55P,014,3,1,
553f1184-a315-4c81-8d60-3ea4020a2020,2019-07-10T00:40:05.284Z,2019-07-10T06:02:17.000Z,553f1184-a315-4c81-8d60-3ea4020a2020,13.407556,144.740269,4,1483325,255300,55P,013,2,1,
705b4b64-7fc7-429f-9257-d5d325be6b7f,2019-07-10T00:39:09.592Z,2019-07-10T06:02:16.000Z,705b4b64-7fc7-429f-9257-d5d325be6b7f,13.407753,144.740395,18,1483347,255314,55P,012,0,0,
